Day,x,y
3588,10,63.2996511541
3589,15,41.9497937224
3590,19,28.339005194
3591,17,63.2182188275
3592,23,51.449440452
3593,17,73.147216121
3594,15,60.5195059208
3595,17,41.1271755621
3596,21,64.346512474
3597,23,66.7452308095
3598,21,84.6896008588
3599,24,62.9789888218
3600,16,40.4304171662
3601,9,27.0098371511
3602,17,29.6750323396
3603,14,22.9958022492
3604,15,49.4117052387
3605,13,33.0710673285
3606,23,42.1993770817
3607,12,25.3411245837
3608,11,19.1807839076
3609,16,19.4234488327
3610,24,102.2618498619
3611,20,64.0071904015
3612,12,32.9837369715
3613,16,28.7799118807
3614,24,37.5551987491
3615,13,25.8103374023
3616,25,47.0638032819
3617,13,40.0544320646
3618,17,98.6601125277
3619,19,70.8299377664
3620,15,40.7325023819
3621,16,26.3690198662
3622,12,62.9639782066
3623,13,42.7088218401
3624,29,50.6340825056
3625,21,52.3992758318
3626,21,41.6306050649
3627,30,50.8158670533
3628,14,46.0607257616
3629,16,46.3319258694
3630,11,31.0593479803
3631,17,51.7400987044
3632,10,33.238472295
3633,20,32.0948960018
3634,11,19.6498807952
3635,21,96.0553397548
3636,20,64.318334652
3637,23,58.3649744694
3638,20,44.5140269744
3639,22,32.6868601309
3640,28,39.9459531893
3641,19,44.1017909948
3642,14,46.3505351939
3643,21,39.4303972271
3644,19,606.6317453745
3645,13,314.5243217294
3646,13,159.2218615661
3647,14,97.5161284314
3648,21,64.0881125943
3649,13,37.9880615691
3650,10,30.1845575079
3651,22,65.922553346
3652,16,53.5524789189
3653,20,148.287632806
3654,22,83.6189881995
3655,17,54.6456715011
3656,13,36.8493003688
3657,17,28.5073470028
3658,24,26.7044205423
3659,27,40.4329537645
3660,24,44.0705553057
3661,11,34.4064015825
3662,17,45.8892348019
3663,19,43.1323321021
3664,14,22.8351717363
3665,23,28.4915553554
3666,19,51.2001911884
3667,16,30.9428822926
3668,21,17.675521602
3669,21,28.4437370461
3670,21,20.4719999326
3671,16,37.8946871611
3672,19,27.0563754401
3673,19,39.4352131544
3674,16,32.5448810348
3675,18,29.4383097369
3676,16,40.1854535857
3677,27,48.7448209705
3678,15,31.6960972114
3679,17,18.1308143324
3680,11,24.453146353
3681,24,101.9585445915
3682,22,79.7575865642
3683,24,88.6244135857
3684,15,90.5652746001
3685,27,107.3441560215
3686,19,74.2106235473
3687,17,43.2869723209
3688,19,36.34118468
3689,25,389.7738962136
3690,27,210.2867363503
3691,16,115.3382113845
3692,19,62.0489698583
3693,22,35.0668945113
3694,12,34.5238414499
3695,20,1093.0776178788
3696,17,561.8206307526
3697,14,301.597815832
3698,15,204.2204736197
3699,13,105.4814472287
3700,22,63.2225398264
3701,14,38.5067458372
3702,15,23.9097792647
3703,20,31.6668374718
3704,18,49.402761742
3705,16,29.106929795
3706,18,66.6308342502
3707,8,36.948750428
3708,17,48.8763434281
3709,17,31.3044767492
3710,26,58.0028441312
3711,23,58.8038299979
3712,19,31.0028015329
3713,15,33.5658682473
3714,23,90.9229468554
3715,13,68.069096559
3716,12,39.9120519375
3717,16,20.9129334337
3718,21,60.3870080698
3719,16,38.1841550675
3720,20,50.2838082715
3721,20,40.6565216287
3722,17,46.5674252808
3723,12,25.4177022424
3724,17,19.6363742413
3725,16,15.5021326711
3726,15,22.1487071312
3727,14,15.0899095915
3728,18,15.4067791409
3729,15,20.3423265555
3730,15,41.1170047774
3731,23,28.9895113861
3732,15,58.8523535668
3733,17,68.7898316399
3734,10,42.5373044175
3735,17,164.8038612949
3736,26,98.9541535139
3737,20,59.0515997469
3738,13,61.0039999354
3739,20,36.4989783521
3740,9,22.9441614571
3741,16,25.3150775186
3742,16,27.8184156456
3743,20,47.7906331008
3744,22,142.8975134275
3745,14,73.7908609336
3746,19,123.3082938412
3747,21,67.0650538698
3748,20,60.9747920198
3749,21,51.6375018799
3750,15,52.1266723876
3751,22,66.5167043584
3752,22,134.543583474
3753,15,75.4617925908
3754,21,48.1431413776
3755,10,30.1306915557
3756,10,46.8782434111
3757,17,68.4705902234
3758,13,53.9087583531
3759,12,38.5899094107
3760,24,49.0865705777
3761,17,34.4028749482
3762,17,19.2042830379
3763,21,48.6514358167
3764,18,35.4822179664
3765,14,20.1398983652
3766,15,19.6067944597
3767,15,17.5306975946
3768,17,22.4286146316
3769,14,15.6984025252
3770,16,13.5109891374
3771,17,24.7248306676
3772,18,46.1633332649
3773,17,44.0309337891
3774,16,73.0159009541
3775,14,59.6612518148
3776,16,38.6043371765
3777,25,23.2940062793
3778,15,25.605085384
3779,21,40.444505309
3780,12,34.3052126369
3781,16,132.0606404159
3782,14,71.9122421009
3783,17,45.4139489905
3784,11,44.8883131361
3785,13,41.6094022261
3786,17,31.3804983465
3787,18,27.0101383476
3788,17,21.2422444489
3789,19,158.0812478609
3790,27,121.1609130171
3791,17,89.5853202308
3792,19,87.7403359702
3793,11,46.7154145342
3794,8,65.8246226434
3795,17,38.1184725904
3796,23,58.3211351988
3797,22,54.2224618553
3798,21,198.3467946509
3799,11,101.7541343291
3800,13,51.8480244003
3801,20,76.7428333351
3802,17,47.0626490388
3803,18,46.0527879066
3804,20,89.7494153843
3805,21,56.4074698212
3806,31,60.5827583468
3807,22,49.4531343211
3808,17,45.490639701
3809,16,108.8735222209
3810,17,69.7312289704
3811,19,42.1218779386
3812,21,65.0686977734
3813,16,89.025279414
3814,26,104.6894249736
3815,22,73.938993088
3816,12,48.1460498501
3817,20,56.9389845333
3818,25,905.3860545527
3819,27,507.9233640555
3820,17,270.0685122809
3821,16,147.5512251502
3822,20,115.7340772059
3823,17,66.5543356769
3824,20,97.8982650198
3825,15,53.5294969169
3826,18,35.568651431
3827,19,43.786918142
3828,15,182.4215100256
3829,17,108.3810315323
3830,22,63.3232622954
3831,11,35.7123347437
3832,28,58.7790390088
3833,15,92.9996469
3834,21,53.3910226558
3835,28,324.5418599706
3836,25,216.0373797064
3837,12,128.4686798211
3838,19,65.7924832142
3839,19,354.067312701
3840,19,250.8680049214
3841,22,136.6107304705
3842,17,76.7537541703
3843,20,52.3162865347
3844,16,63.9891767951
3845,21,65.0637727858
3846,14,63.3496207993
3847,20,102.8013851553
3848,26,77.6477356784
3849,18,48.5230112549
3850,26,39.8561020469
3851,14,23.9403181641
3852,23,30.1323553092
3853,19,43.4115557368
3854,16,93.7415682623
3855,13,65.268975514
3856,15,118.3781344221
3857,20,86.4849982048
3858,17,86.9048395231
3859,13,66.4575865033
3860,12,35.0881389703
3861,28,45.7631702659
3862,18,173.0176027749
3863,25,98.5154610692
3864,14,80.6750501298
3865,17,46.5577167081
3866,17,34.1287390465
3867,18,49.9886714536
3868,17,98.937775542
3869,19,54.0887771396
3870,15,38.0450573422
3871,17,40.4635500533
3872,15,58.5834655498
3873,22,50.4642942898
3874,21,64.1544820026
3875,23,45.1579280576
3876,23,145.2723311874
3877,20,107.6778027685
3878,16,63.7949927791
3879,12,41.3145022369
3880,18,76.2117790798
3881,23,92.8738532033
3882,18,57.5557550656
3883,14,31.8123463114
3884,15,19.632821974
3885,22,64.4221082344
3886,19,446.2314827304
3887,12,226.2928413868
3888,15,116.9030289962
3889,11,62.1330091085
3890,12,43.3764762817
3891,26,62.1184749512
3892,24,40.1671103228
3893,18,26.794982721
3894,26,71.6311267467
3895,19,68.5179250816
3896,18,59.521345008
3897,21,48.1023188039
3898,20,50.0668348662
3899,21,27.9557327374
3900,24,42.7863551202
3901,21,53.3645459676
3902,11,61.9199548701
3903,13,46.3263037072
3904,14,76.390701929
3905,21,49.153805905
3906,19,39.3786086524
3907,17,61.4033352088
3908,11,41.0207328653
3909,21,84.3924534898
3910,18,70.4808423882
3911,15,42.4295227465
3912,18,28.8675606001
3913,22,48.8121339307
3914,19,55.8349505373
3915,7,29.9986359125
3916,18,25.8355540586
3917,10,26.3808944418
3918,26,34.539004848
3919,24,34.4801585324
3920,14,38.9612195476
3921,17,27.029711453
3922,22,47.6741446506
3923,14,45.4762998617
3924,15,30.2193086357
3925,18,83.0443832306
3926,23,62.8838542311
3927,11,66.8654814052
3928,20,60.2034314971
3929,20,2758.3241940134
3930,21,1407.7691129882
3931,13,708.3688938516
3932,17,406.3513576314
3933,13,204.6113426534
3934,15,113.7183835214
3935,21,62.4173356385
3936,22,49.3036929493
3937,20,98.6486760258
3938,19,60.4002754918
3939,19,71.4134024056
3940,20,284.566050267
3941,21,169.8097102874
3942,24,117.7493497852
3943,18,71.0101347055
3944,16,170.6799011342
3945,19,92.3494441626
3946,12,105.8150825888
3947,13,62.2736802808
3948,19,51.8043559934
3949,17,39.9021590272
3950,21,41.1582080778
3951,15,37.9815245983
3952,16,46.1841948211
3953,23,38.6442424755
3954,24,96.7546162748
3955,19,67.7911189648
3956,19,45.6661083405
3957,18,39.9981150038
3958,19,59.0423660096
3959,23,97.7174748916
3960,17,78.2836771048
3961,26,45.0429536052
3962,16,89.6224600966
3963,13,80.480499477
3964,23,232.3468962368
3965,19,135.946096852
3966,15,168.7613266245
3967,17,109.9666950442
3968,12,60.7041175951
3969,17,34.8023102317
3970,10,19.26478172
3971,13,20.9615094843
3972,18,20.67552949
3973,20,22.2661882723
3974,21,28.2926822426
3975,19,30.2880932039
3976,18,57.7395569464
3977,14,37.4625606868
3978,11,23.8538667416
3979,15,36.8246228409
3980,18,29.1788715664
3981,16,67.0628959849
3982,15,45.288918179
3983,21,199.3710904187
3984,20,152.6776940295
3985,16,82.9388008913
3986,21,63.5623471857
3987,23,44.5041432511
3988,15,30.5372098797
3989,15,27.6017028415
3990,14,46.0640769834
3991,25,45.8595309573
3992,9,22.9297654787
3993,14,15.6109613851
3994,23,18.4075977299
3995,17,38.4252498316
3996,23,32.1332348718
3997,12,24.3518107682
3998,19,25.1111573032
3999,15,20.8961786008
4000,16,25.9394064635
4001,13,19.536163813
4002,19,59.2171515606
4003,17,63.7818936498
4004,16,68.475413223
4005,18,148.916203315
4006,14,84.8643901638
4007,17,857.7175587198
4008,14,432.7140108502
4009,20,254.2601590596
4010,19,158.8755626935
4011,21,97.105175155
4012,19,78.6381548252
4013,18,56.3768208858
4014,21,48.7149481247
4015,16,53.0214100064
4016,14,120.5361550943
4017,12,84.7652353961
4018,14,122.738412804
4019,22,92.3895646038
4020,24,83.9192539978
4021,18,65.7759691245
4022,16,65.8843694384
4023,21,41.3255535628
4024,11,34.1464987173
4025,14,32.4391284633
4026,15,22.8163919261
4027,15,27.9418662613
4028,23,84.3086384962
4029,15,144.5149353688
4030,15,80.0681595658
4031,28,79.267626701
4032,24,56.4147019351
4033,23,94.2686318705
4034,16,63.0130980232
4035,20,60.8016241345
4036,28,63.6557581179
4037,21,44.4001532321
4038,18,67.2981945003
4039,16,34.8526780013
4040,15,44.5825428755
4041,23,31.8653478503
4042,26,29.4659863952
4043,18,38.2388825569
4044,10,28.07442721
4045,21,22.9220136777
4046,17,48.8984193517
4047,18,44.7474766437
4048,18,33.5327422681
4049,11,35.1903599539
4050,13,34.185755442
4051,15,56.214563885
4052,17,55.187535117
4053,20,40.8638900866
4054,24,75.4889749171
4055,18,66.4263079321
4056,19,43.8375693313
4057,25,43.1074240904
4058,14,59.5495020409
4059,25,40.8642743759
4060,19,26.8237180124
4061,24,36.4353933105
4062,13,28.8320292677
4063,11,38.5068891307
4064,20,26.9588873961
4065,17,25.0338645785
4066,18,25.2761725537
4067,13,39.5312538039
4068,17,22.7393031246
4069,14,17.7820829028
4070,8,24.1160291023
4071,14,19.3461168127
4072,12,21.5765118912
4073,14,17.4791714607
4074,15,35.7780906033
4075,18,26.3979240683
4076,13,37.9017613042
4077,14,24.2275797853
4078,16,19.6075320084
4079,18,16.9217792447
4080,19,81.8060656301
4081,16,60.2060156964
4082,21,49.3285131151
4083,26,59.4862887262
4084,15,38.8687324032
4085,15,23.8467578163
4086,17,64.9151052553
4087,24,174.4850850184
4088,23,132.559686935
4089,19,84.3174354157
4090,18,46.6796072769
4091,16,78.6315270869
4092,16,59.2567555123
4093,21,65.9576150196
4094,23,83.9139115951
4095,12,43.5237990884
4096,20,41.2404002634
4097,19,36.4894137807
4098,17,34.1351446242
4099,6,98.0867326223
4100,18,68.902054433
4101,17,69.3807594303
4102,18,53.8255646437
4103,7,28.7542998466
4104,12,73.0459478786
4105,24,61.3056972389
4106,9,35.0666131345
4107,14,32.3147675011
4108,13,37.247293982
4109,20,31.9402068629
4110,18,29.4991089271
4111,26,19.248875828
4112,17,56.8901164966
4113,18,53.8553137149
4114,13,48.4180540718
4115,14,282.9970455737
4116,19,159.1915216407
4117,23,92.4105670084
4118,17,120.7367486796
4119,14,67.1168205672
4120,19,72.0944908202
4121,23,143.799214584
4122,14,1690.3420447071
4123,21,885.3974913722
4124,18,469.3502938013
4125,17,251.1563352165
4126,18,149.2629907428
4127,18,81.4420139886
4128,14,64.5480622879
4129,16,47.8186899544
4130,19,34.1327406157
4131,10,31.4011322545
4132,10,45.3682167613
4133,21,67.110393077
4134,15,162.1236805136
4135,21,140.5668573354
4136,18,92.5784766181
4137,13,59.2566409245
4138,21,74.8849553126
4139,22,69.4831414308
4140,12,70.0355038379
4141,13,37.6197026077
4142,14,36.1836771404
4143,15,38.5526192489
4144,16,32.7674663556
4145,10,19.0923325767
4146,15,22.5204739727
4147,15,30.9337416036
4148,13,23.8344776787
4149,20,20.3014292054
4150,17,113.4996269463
4151,27,76.5403499841
4152,19,52.113629721
4153,15,48.5454040842
4154,21,47.382931278
4155,15,33.8973484705
4156,22,94.2602622808
4157,16,93.7623444758
4158,19,84.6833647207
4159,23,53.1046942549
4160,12,28.368160385
4161,14,16.519194009
4162,13,13.4301857676
4163,20,19.9886945551
4164,17,74.3674212236
4165,17,45.1799656571
4166,16,29.7260603795
4167,20,24.4267280056
4168,22,26.7540065146
4169,15,150.1117100404
4170,23,87.7291790978
4171,15,58.5969606969
4172,23,52.6630981945
4173,18,28.7055586813
4174,12,36.6443139402
4175,18,34.438814592
4176,17,27.4457628907
4177,18,37.1309351539
4178,17,59.8112678137
4179,15,42.1198738572
4180,21,52.0236504732
4181,23,138.0031574358
4182,22,83.0751674348
4183,16,71.4778575083
4184,17,57.8346705952
4185,15,59.6477310832
4186,13,58.1640253905
4187,17,47.6643193968
4188,16,30.6228420833
4189,18,40.5893520424
4190,14,96.6468459172
4191,21,68.8650474882
4192,23,108.0102182606
4193,19,66.5059807588
4194,13,39.6105938312
4195,27,71.5067547287
4196,17,85.0981449521
4197,15,66.9845543082
4198,11,41.8945046948
4199,21,34.0334273571
4200,17,92.5452933201
4201,15,251.0496256511
4202,15,143.3349057405
4203,15,124.1283110502
4204,24,137.2567502849
4205,19,98.6872100147
4206,25,90.5046754055
4207,26,73.1095021711
4208,19,67.9968187821
4209,14,39.8636389712
4210,17,37.8474261766
4211,22,44.3213438115
4212,14,36.6186993703
4213,12,25.866714533
4214,16,30.2361387706
4215,16,44.0024004368
4216,13,28.7527018563
4217,16,40.5344853357
4218,15,46.6004004298
4219,17,28.701064863
4220,25,89.1094387648
4221,19,66.9384540587
4222,17,42.7429698286
4223,14,105.2997184534
4224,18,85.3343364126
4225,32,54.468910216
4226,14,43.2943418922
4227,21,411.6145500807
4228,16,216.0608810621
4229,16,111.5797280661
4230,24,154.2674832671
4231,13,89.1114273839
4232,20,68.3252363631
4233,21,48.1215503142
4234,15,40.147686335
4235,15,45.6599763417
4236,20,42.6995066851
4237,21,58.129770737
4238,24,44.3658058478
4239,16,27.4960852585
4240,26,47.8419142133
4241,16,39.6875526406
4242,18,57.1210970328
4243,19,46.788287185
4244,18,41.4179934717
4245,14,28.8817958839
4246,16,18.1973601851
4247,19,35.1408734361
4248,23,79.8108074572
4249,16,50.5220670701
4250,8,92.8904481503
4251,20,95.0532338754
4252,21,71.0590310504
4253,17,49.556990265
4254,21,133.519625174
4255,27,146.6231373499
4256,12,90.1336312245
4257,12,48.8701220794
4258,20,62.8064683342
4259,19,87.2923921973
4260,15,66.4596877091
4261,22,53.7204208586
4262,17,36.2961375399
4263,26,37.1853712587
4264,16,24.3929248553
4265,14,32.0009570679
4266,24,75.4315493684
4267,8,43.9797912574
4268,14,109.7336418472
4269,18,69.9076437472
4270,25,70.3976831697
4271,24,52.818877124
4272,18,40.4057692636
4273,26,46.8152646072
4274,16,44.5407733176
4275,19,84.3397380757
4276,16,50.8953801368
4277,25,82.1647207726
4278,26,85.5888863764
4279,19,54.1567224531
4280,17,35.781388676
4281,17,25.4275304211
4282,18,31.3841618382
4283,14,22.4299276862
4284,24,44.6337200829
4285,17,28.7292747748
4286,21,29.4454313692
4287,15,72.9719310793
4288,29,93.3948979725
4289,19,62.2111610371
4290,20,451.9560992074
4291,15,244.4460387791
4292,19,131.9223714495
4293,16,78.8901119386
4294,28,55.0090454247
4295,23,72.6870338272
4296,15,41.74452794
4297,23,94.7559518188
4298,13,105.5650685557
4299,24,106.6200482129
4300,15,69.7053288202
4301,21,56.0803106313
4302,14,65.7379262654
4303,13,35.7737498284
4304,18,83.7357228831
4305,23,48.5256574173
4306,16,39.5936884742
4307,12,23.1200552837
4308,13,28.1534976637
4309,22,30.5283651153
4310,27,68.6284023324
4311,12,100.1093977976
4312,15,59.4564552155
4313,19,44.7928425627
4314,11,25.0919397692
4315,16,34.8383875795
4316,22,45.6379007538
4317,16,58.405902382
4318,13,467.5362255987
4319,16,242.5936607881
4320,27,149.1045137521
4321,22,92.8319661749
4322,19,61.9403071008
4323,16,46.2238602944
4324,22,51.6250916422
4325,10,42.8039264208
4326,24,51.2043935853
4327,17,31.0347279913
4328,15,32.2702894162
4329,25,38.6397347771
4330,23,38.84231491
4331,28,66.6284939554
4332,27,103.2805365551
4333,9,66.7938954055
4334,23,140.9418208336
4335,18,88.8615081533
4336,20,65.7539046018
4337,24,48.0431834269
4338,16,44.0363998929
4339,20,66.2450086875
4340,10,40.0126590791
4341,17,22.7481267445
4342,14,20.4549634319
4343,11,103.1655637262
4344,13,61.8098798697
4345,18,40.3351884263
4346,16,57.3035762481
4347,12,39.064979119
4348,21,27.8328832964
4349,16,47.335343964
4350,21,48.4334293879
4351,21,67.8542733724
4352,18,137.3670795823
4353,13,73.5562962442
4354,17,41.7586007145
4355,19,40.9085987868
4356,22,44.4578740086
4357,12,60.354092116
4358,16,162.0503368118
4359,15,119.2548970211
4360,21,141.0289871711
4361,14,90.6992123043
4362,22,123.5982755257
4363,10,71.9240260246
4364,18,117.3616939253
4365,14,137.0100023155
4366,18,77.1346895083
4367,26,78.1597159102
4368,13,41.9275324345
4369,13,36.6972129423
4370,12,23.7795322664
4371,19,49.5718201077
4372,14,36.299211161
4373,21,33.612620933
4374,18,32.2807126995
4375,19,25.4337461481
4376,22,31.3508855378
4377,13,31.0453374112
4378,13,37.4864909939
4379,13,28.5706302406
4380,14,24.4980087667
4381,14,17.7222076941
4382,16,25.0472173407
4383,18,34.1707297207
4384,18,120.9693355977
4385,14,111.961285439
4386,17,82.9741288431
4387,16,57.2129723468
4388,18,79.3609610538
4389,15,43.395471233
4390,19,65.480884329
4391,15,379.0399555739
4392,20,1167.7288346563
4393,25,611.26276183
4394,14,375.5125831359
4395,20,213.0860412148
4396,20,124.2032171245
4397,17,88.2369781002
4398,21,60.0968355771
4399,21,44.641884919
4400,13,26.0957801993
4401,22,27.8711419178
4402,23,38.2053544808
4403,25,138.9136342362
4404,17,84.9518074813
4405,21,60.8723283527
4406,17,55.0695595554
4407,17,121.0334413489
4408,17,60.6088355178
4409,19,35.2878096779
4410,22,33.4962048999
4411,11,33.1953565768
4412,18,65.5655057521
4413,22,43.1977177553
4414,25,42.62243767
4415,17,33.1947899087
4416,28,70.6241095355
4417,26,54.452118224
4418,19,45.1112574919
4419,17,83.3686031243
4420,21,49.1798300467
4421,18,49.046818916
4422,14,31.9770127791
4423,22,22.9413765034
4424,20,20.6697476741
4425,26,37.4451328147
4426,23,50.1801465139
4427,17,64.1266009955
4428,14,72.4101580695
4429,16,59.5851256022
4430,13,32.9558494987
4431,19,33.5349216418
4432,20,42.1669687596
4433,14,32.8697894944
4434,16,121.4298799744
4435,12,114.8383564048
4436,14,62.7823887075
4437,21,34.52821625
4438,21,29.1544442319
4439,15,69.9675830298
4440,15,98.8674542542
4441,15,56.3945317494
4442,16,45.4099810542
4443,17,62.2393939581
4444,13,47.492946715
4445,20,119.8774011122
4446,16,71.0813214936
4447,21,42.8426165833
4448,16,50.0736414092
4449,18,38.1767598367
4450,18,28.2954491359
4451,19,22.2031937281
4452,24,42.650527283
4453,28,110.1317191763
4454,19,191.7118292381
